pub_date,url,scores,sentiments,relevance,rel_subdocs,sub_1_rel,sub_1_sents,sub_2_rel,sub_3_rel,sub_4_rel,sub_5_rel,sub_6_rel,sub_7_rel,sub_8_rel,sub_9_rel,sub_10_rel,sub_11_rel,sub_12_rel,sub_13_rel,sub_14_rel,sub_15_rel,sub_16_rel,sub_17_rel,sub_18_rel,sub_2_sents,sub_3_sents,sub_4_sents,sub_5_sents,sub_6_sents,sub_7_sents,sub_8_sents,sub_9_sents,sub_10_sents,sub_11_sents,sub_12_sents,sub_13_sents,sub_14_sents,sub_15_sents,sub_16_sents,sub_17_sents,sub_18_sents
9/22/2021,https://www.zacks.com/stock/news/1799795/general-electric-ge-outpaces-stock-market-gains-what-you-should-know,-0.435139994,0.001367658,0.705415234,2,1.143346128,1.143346128,0.26748434,,,,,,,,,,,,,,,,,0.26748434,,,,,,,,,,,,,,,,
9/23/2021,https://www.fool.com/investing/2021/09/23/why-general-electric-stock-leapt-higher-thursday/,0.119275507,0.48329707,0.265440577,3,0.282950072,0.282950072,0.288061844,0.225309815,,,,,,,,,,,,,,,,0.288061844,0.225309815,,,,,,,,,,,,,,,
9/23/2021,https://invezz.com/news/2021/09/23/should-you-invest-in-general-electric-shares-the-company-is-buying-bk-medical/,-0.617283664,-0.983106047,0.622594377,2,0.217641623,0.217641623,1.027547131,,,,,,,,,,,,,,,,,1.027547131,,,,,,,,,,,,,,,,
9/23/2021,https://www.zacks.com/stock/news/1800227/general-electric-ge-arm-clinches-deals-from-kalyon-acta-marine,-0.029982689,-0.016596049,1.451305377,2,1.445209789,1.445209789,1.457400966,,,,,,,,,,,,,,,,,1.457400966,,,,,,,,,,,,,,,,
9/24/2021,https://finance.yahoo.com/m/fa63aad7-9ac0-3f3b-b35a-917c058465f2/the-rise-and-fall-of-general.html,-0.204045652,-0.986244142,0.206905992,3,0.201447473,0.201447473,0.206711754,0.212558748,,,,,,,,,,,,,,,,0.206711754,0.212558748,,,,,,,,,,,,,,,
9/24/2021,https://www.zacks.com/stock/news/1800702/general-electric-ge-to-buy-bk-medical-boost-ultrasound-business,-0.119954047,-0.593504906,0.202111298,1,0.202111298,0.202111298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/25/2021,https://www.fool.com/investing/2021/09/25/ge-just-made-its-biggest-acquisition-in-years/,0.038788728,0.156257594,0.272092659,5,0.259667712,0.259667712,0.290308021,0.286799202,0.298377273,0.225311089,,,,,,,,,,,,,,0.290308021,0.286799202,0.298377273,0.225311089,,,,,,,,,,,,,
9/27/2021,https://investorplace.com/2021/09/potential-nuclear-equipment-deal-another-plus-for-ge-stock-general-electric/,0.219888315,0.153352062,0.472893375,3,0.272579932,0.272579932,0.276381882,0.869718312,,,,,,,,,,,,,,,,0.276381882,0.869718312,,,,,,,,,,,,,,,
9/27/2021,https://www.fool.com/investing/2021/09/27/3-top-stocks-you-can-buy-and-hold-for-the-next-dec/,0.189416123,0.491498008,0.32231665,4,0.253855472,0.253855472,0.295358631,0.514742305,0.225310191,,,,,,,,,,,,,,,0.295358631,0.514742305,0.225310191,,,,,,,,,,,,,,
9/28/2021,https://www.benzinga.com/news/earnings/21/09/23145836/troubling-tuesday-second-selloff-in-seven-sessions-comes-as-tech-gets-hit-by-yield-climb,-0.197427071,-0.962372899,0.205146125,1,0.205146125,0.205146125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/28/2021,https://www.zacks.com/stock/news/1802145/general-electric-ge-gains-as-market-dips-what-you-should-know,0.421310308,0.958009273,0.446416335,2,0.614339391,0.614339391,0.278493279,,,,,,,,,,,,,,,,,0.278493279,,,,,,,,,,,,,,,,
9/29/2021,https://www.zacks.com/stock/news/1802559/general-electric-ge-wins-287m-deal-from-ewa-launches-product,0.04197095,0.049321771,0.233328942,2,0.265747316,0.265747316,0.200910568,,,,,,,,,,,,,,,,,0.200910568,,,,,,,,,,,,,,,,
9/29/2021,https://www.fool.com/investing/2021/09/29/what-ges-latest-deal-means-for-investors/,0.309519708,0.373052984,0.569588596,6,0.538779884,0.538779884,0.566517542,1.513930348,0.299003947,0.273988687,0.225311167,,,,,,,,,,,,,0.566517542,1.513930348,0.299003947,0.273988687,0.225311167,,,,,,,,,,,,
10/1/2021,https://www.benzinga.com/general/education/21/10/12432402/this-day-in-market-history-buffetts-3b-ge-bet,-0.289005651,-0.998089969,0.289558717,1,0.289558717,0.289558717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/1/2021,https://www.benzinga.com/news/21/10/23200548/general-electric-recommends-shareholders-to-reject-offer-by-trc-capital-investment,-0.288166878,-0.998265564,0.288667553,1,0.288667553,0.288667553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/4/2021,https://www.zacks.com/stock/news/1804894/general-electric-ge-stock-moves--087-what-you-should-know,-0.149857623,0.009798259,0.449956857,2,0.614910814,0.614910814,0.2850029,,,,,,,,,,,,,,,,,0.2850029,,,,,,,,,,,,,,,,
10/5/2021,https://www.marketwatch.com/story/ge-stock-gets-a-price-target-boost-by-its-biggest-bear-but-it-still-suggests-material-downside-risk-11633363923,-0.529349369,-0.998764545,0.529987242,2,0.505524432,0.505524432,0.554450052,,,,,,,,,,,,,,,,,0.554450052,,,,,,,,,,,,,,,,
10/6/2021,https://www.benzinga.com/markets/penny-stocks/21/10/23246100/if-you-invested-1-000-in-rolls-royce-stock-one-year-ago-heres-how-much-youd-have-now,-0.205142189,-0.997933269,0.205567041,1,0.205567041,0.205567041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2021,http://zacks-cdn.zacks.com/stock/news/1805453/general-electric-ge-xignuxs-jv-unit-buy-spx-transformer,3.283631605,0.988158286,3.322981402,1,3.322981402,3.322981402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/6/2021,https://www.zacks.com/stock/news/1806335/general-electrics-ge-haliade-x-prototype-gets-operational,-0.274387356,-0.986867785,0.278038619,1,0.278038619,0.278038619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2021,https://www.marketwatch.com/story/gm-promises-to-double-its-revenue-in-decade-of-growth-focused-on-ev-autonomous-driving-11633539430,-3.051972174,-0.947959363,3.219517936,1,3.219517936,3.219517936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/7/2021,https://www.marketwatch.com/articles/gm-ge-ev-batteries-51633630968?mod=barrons-on-marketwatch,-0.545725092,-0.990054846,0.55120693,1,0.55120693,0.55120693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/8/2021,https://www.smarteranalyst.com/stock-news/company-update-nysege-general-electric-company-supports-growing-japanese-solar-market-with-advanced-technology-and-long-term-service/,0.968447359,0.880717874,1.035351449,2,1.516530661,1.516530661,0.554172237,,,,,,,,,,,,,,,,,0.554172237,,,,,,,,,,,,,,,,
10/9/2021,https://www.benzinga.com/trading-ideas/long-ideas/21/10/23308933/benzingas-bulls-and-bears-of-the-past-week-amazon-com-ge-gm-intel-3m-and-more,-0.574089054,-0.994238615,0.577415769,1,0.577415769,0.577415769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/11/2021,https://www.zacks.com/stock/news/1809526/general-electric-ge-stock-moves--061-what-you-should-know,-0.402376566,0.010012448,0.712559952,2,1.146627012,1.146627012,0.278492892,,,,,,,,,,,,,,,,,0.278492892,,,,,,,,,,,,,,,,
10/12/2021,https://www.marketwatch.com/story/here-are-citis-10-fresh-ways-to-play-disruption-including-psychedelic-drugs-11634037152,-0.244114335,-0.980346441,0.249008233,1,0.249008233,0.249008233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2021,https://www.zacks.com/research-daily/1809423/top-research-reports-for-home-depot-t-mobile-conocophillips,1.751576246,0.561322868,3.120443414,1,3.120443414,3.120443414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2021,https://www.investing.com/analysis/3-sectors-set-to-report-explosive-earnings-sales-growth-as-q3-season-starts-200604889,-0.206753799,-0.846473396,0.244253157,1,0.244253157,0.244253157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/13/2021,https://www.benzinga.com/news/21/10/23356051/this-psychedelic-therapies-stock-has-a-better-one-year-return-than-nio-amd-nvidia-and-ge,0.127384305,0.511566639,0.249008233,1,0.249008233,0.249008233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/14/2021,https://www.zacks.com/stock/news/1810487/the-zacks-analyst-blog-highlights-home-depot-t-mobile-conocophillips-general-electric-and-archer-daniels-midland,0.576931333,0.989873886,0.582833168,1,0.582833168,0.582833168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/15/2021,https://www.benzinga.com/general/education/21/10/12505231/this-day-in-market-history-edison-founds-ges-predecessor,-0.218375243,-0.810849607,0.26931658,1,0.26931658,0.26931658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/17/2021,https://www.fool.com/investing/2021/10/17/what-to-watch-for-in-ges-earnings/,-0.177233091,-0.596628626,0.27264594,6,0.281033958,0.281033958,0.281956581,0.298032164,0.29557782,0.253963884,0.225311234,,,,,,,,,,,,,0.281956581,0.298032164,0.29557782,0.253963884,0.225311234,,,,,,,,,,,,
10/18/2021,https://www.zacks.com/stock/news/1812148/general-electric-ge-stock-sinks-as-market-gains-what-you-should-know,-0.428930461,0.002128184,0.700324865,2,1.133324613,1.133324613,0.267325117,,,,,,,,,,,,,,,,,0.267325117,,,,,,,,,,,,,,,,
10/19/2021,https://www.zacks.com/stock/news/1812831/analysts-estimate-general-electric-ge-to-report-a-decline-in-earnings-what-to-look-out-for,-0.504655097,-0.975179076,0.517856728,3,0.759358053,0.759358053,0.543951677,0.250260455,,,,,,,,,,,,,,,,0.543951677,0.250260455,,,,,,,,,,,,,,,
10/20/2021,http://timesunion.com/business/article/ge-to-mandate-vaccines-following-federal-16548672.php?ipid=times-union-hp-cp-latest-news,-0.372835417,-0.983710617,0.386449305,6,0.260792899,0.260792899,0.221818492,0.25933045,0.220032436,1.100157895,0.256563657,,,,,,,,,,,,,0.221818492,0.25933045,0.220032436,1.100157895,0.256563657,,,,,,,,,,,,
10/21/2021,https://www.fool.com/investing/2021/10/21/3-aerospace-stocks-you-can-buy-and-hold-for-the-ne/,-0.504238509,-0.415359279,1.397001908,3,0.861377049,0.861377049,1.607325148,1.722303528,,,,,,,,,,,,,,,,1.607325148,1.722303528,,,,,,,,,,,,,,,
10/22/2021,https://www.zacks.com/stock/news/1815131/general-electric-ge-to-post-q3-earnings-whats-in-store,-0.198387317,-0.962433398,0.206130957,1,0.206130957,0.206130957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/22/2021,http://wnyt.com/capital-region-comeback/ge-general-electric-workers-protest-vaccine-mandate-coronavirus-covid-19-schenectady/6277770/,-0.184082377,-0.836611658,0.220459088,2,0.223126635,0.223126635,0.217791541,,,,,,,,,,,,,,,,,0.217791541,,,,,,,,,,,,,,,,
10/23/2021,https://www.marketwatch.com/story/the-federal-reserves-next-interest-rate-hike-cycle-is-coming-but-may-not-look-like-what-officials-have-been-projecting-11634941816,-1.94830943,-0.996691465,1.954776877,1,1.954776877,1.954776877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/23/2021,https://www.benzinga.com/general/education/21/10/23509013/top-10-companies-by-market-cap-then-2001-and-now-has-only-microsoft-in-common-heres-elon-musks-,1.391606797,0.939254284,1.481608145,1,1.481608145,1.481608145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/24/2021,https://www.investing.com/analysis/1-stock-to-buy-1-to-dump-when-markets-open-datadog-twitter-200606093,0.197017833,0.949234784,0.207554375,1,0.207554375,0.207554375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2021,https://www.marketwatch.com/story/ge-earnings-can-ge-finally-deliver-breakout-earnings-and-in-which-direction-11634901475,-0.339184734,-0.968614608,0.346546008,6,0.218275078,0.218275078,0.615095602,0.55869564,0.25067995,0.222146518,0.214383259,,,,,,,,,,,,,0.615095602,0.55869564,0.25067995,0.222146518,0.214383259,,,,,,,,,,,,
10/25/2021,https://www.investing.com/analysis/6-monster-stock-market-predictions-market-trying-to-figure-out-feds-next-move-200606146,-0.270131794,-0.997934461,0.270690916,1,0.270690916,0.270690916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2021,https://www.marketwatch.com/story/holiday-earnings-forecasts-have-been-lumps-of-coal-so-far-and-here-come-the-biggest-ones-11635106579,-0.282607345,-0.996453285,0.283613241,1,0.283613241,0.283613241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/25/2021,https://www.marketwatch.com/story/tech-will-dominate-this-week-but-heres-one-up-and-coming-sector-investors-shouldnt-overlook-11635160251,-0.194117529,-0.997907162,0.194524637,1,0.194524637,0.194524637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,http://baystreet.ca/stockstowatch/11550/ge-lifts-earnings-forecasts,-0.284746907,-0.997406662,0.285487272,1,0.285487272,0.285487272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,https://www.investing.com/analysis/tesla-breaks-1000-and-helps-push-sp-500-to-record-high-200606369,-0.841508929,-0.996384263,0.844562646,1,0.844562646,0.844562646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,https://www.zacks.com/stock/news/1816799/general-electric-ge-tops-q3-earnings-estimates-ups-21-view,-0.230051409,-0.994671563,0.231258913,3,0.246969762,0.246969762,0.246564601,0.200242376,,,,,,,,,,,,,,,,0.246564601,0.200242376,,,,,,,,,,,,,,,
10/26/2021,https://www.benzinga.com/news/earnings/21/10/23551664/7-stocks-to-watch-for-october-26-2021,-0.249921082,-0.999092937,0.250147982,1,0.250147982,0.250147982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,https://www.marketwatch.com/story/ge-sees-inflation-impact-limited-for-rest-of-2021-but-dealing-with-supply-chain-issues-is-like-playing-whack-a-mole-11635269617,-0.920929415,-0.983485878,0.935396869,5,0.856736106,0.856736106,0.551252869,0.948063484,0.250366345,2.07056554,,,,,,,,,,,,,,0.551252869,0.948063484,0.250366345,2.07056554,,,,,,,,,,,,,
10/26/2021,https://www.marketwatch.com/story/futures-point-to-further-wall-street-records-ahead-of-earnings-onslaught-11635241595,0.720340425,-0.000362396,1.797984877,2,1.072689877,1.072689877,2.523279878,,,,,,,,,,,,,,,,,2.523279878,,,,,,,,,,,,,,,,
10/26/2021,https://www.benzinga.com/news/earnings/21/10/23552084/a-peek-into-the-markets-us-stock-futures-rise-ahead-of-big-earnings,-1.466142177,-0.998020053,1.46905082,1,1.46905082,1.46905082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,https://www.benzinga.com/news/earnings/21/10/23569084/general-electric-pushes-higher-following-earnings-whats-next,-1.91204869,-0.990312815,1.930752244,1,1.930752244,1.930752244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,https://www.benzinga.com/news/earnings/21/10/23560522/microsoft-and-alphabet-scheduled-to-announce-earnings-after-the-closing-bell,-0.843268142,-0.997262239,0.845583146,1,0.845583146,0.845583146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/26/2021,https://www.fool.com/investing/2021/10/26/why-general-electric-stock-jumped-tuesday/,0.183802593,0.822467893,0.222985175,2,0.220669546,0.220669546,0.225300803,,,,,,,,,,,,,,,,,0.225300803,,,,,,,,,,,,,,,,
10/26/2021,https://invezz.com/news/2021/10/26/is-ge-stock-a-buy-or-sell-as-earnings-and-free-cash-flows-exceed-expectations/,-0.753601016,-0.995339006,0.757438654,2,0.500474224,0.500474224,1.014403085,,,,,,,,,,,,,,,,,1.014403085,,,,,,,,,,,,,,,,
10/26/2021,https://www.marketwatch.com/story/bitcoin-gold-or-dollar-for-a-rainy-day-heres-what-ray-dalio-blackrock-goldman-and-other-wall-street-bosses-would-choose-11635246828,-0.758293054,-0.991509557,0.76478643,1,0.76478643,0.76478643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/2021,https://www.benzinga.com/general/education/21/10/23665632/is-general-electrics-stock-overvalued-or-undervalued,-0.394772457,-0.934739292,0.430993211,2,0.297000506,0.297000506,0.564985916,,,,,,,,,,,,,,,,,0.564985916,,,,,,,,,,,,,,,,
10/27/2021,https://www.fool.com/earnings/call-transcripts/2021/10/26/general-electric-ge-q3-2021-earnings-call-transcri/,0.63928759,0.482835572,1.057312495,16,1.681869923,1.681869923,1.367846196,0.854875369,0.245060937,1.443662914,0.917256405,0.199448393,0.20024558,1.360652402,2.530568906,0.830733883,0.467136454,0.473461329,2.851364001,1.267506062,0.225311167,,,1.367846196,0.854875369,0.245060937,1.443662914,0.917256405,0.199448393,0.20024558,1.360652402,2.530568906,0.830733883,0.467136454,0.473461329,2.851364001,1.267506062,0.225311167,,
10/29/2021,https://www.fool.com/investing/2021/10/28/4-reasons-to-avoid-dividend-paying-stocks/,-1.946384365,-0.992261648,1.961563635,1,1.961563635,1.961563635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/29/2021,https://www.benzinga.com/general/education/21/10/12582014/this-day-in-market-history-black-tuesday,-0.199803476,-0.995893717,0.200627308,1,0.200627308,0.200627308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/30/2021,https://www.fool.com/investing/2021/10/30/ge-earnings-turnaround-progress-continues/,0.585099318,0.593812668,0.709199388,5,0.259667399,0.259667399,1.503811097,1.270572862,0.286634768,0.225310817,,,,,,,,,,,,,,1.503811097,1.270572862,0.286634768,0.225310817,,,,,,,,,,,,,
11/1/2021,https://www.benzinga.com/analyst-ratings/analyst-color/21/11/23796410/why-this-general-electric-analyst-is-targeting-6-5b-in-free-cash-flow-in-2022,-0.644761133,-0.992033422,0.649938922,1,0.649938922,0.649938922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2021,https://www.fool.com/investing/2021/11/03/the-key-highlight-from-general-electrics-earnings/,-0.059891556,0.594461703,0.778747845,5,0.274238135,0.274238135,2.089151122,1.018841199,0.286198026,0.225310743,,,,,,,,,,,,,,2.089151122,1.018841199,0.286198026,0.225310743,,,,,,,,,,,,,
11/4/2021,https://www.fool.com/investing/2021/11/04/why-aercap-holdings-stock-climbed-this-week/,0.24873199,0.99682188,0.249525011,1,0.249525011,0.249525011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/6/2021,https://www.benzinga.com/trading-ideas/long-ideas/21/11/23936839/benzingas-bulls-and-bears-of-the-week-airbnb-apple-ford-ge-nvidia-and-more,0.542702288,0.973111451,0.557697978,1,0.557697978,0.557697978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://www.perthnow.com.au/business/engineering/ge-to-split-into-three-companies-c-4496293,-0.245306644,-0.980119199,0.249474704,2,0.292233717,0.292233717,0.206715692,,,,,,,,,,,,,,,,,0.206715692,,,,,,,,,,,,,,,,
11/9/2021,https://www.cbsnews.com/news/general-electric-split-3-public-companies/,0.106519011,0.473366976,0.244224042,4,0.25921811,0.25921811,0.213015369,0.219389628,0.28527306,,,,,,,,,,,,,,,0.213015369,0.219389628,0.28527306,,,,,,,,,,,,,,
11/9/2021,https://www.marketwatch.com/story/ge-stock-jumps-as-plan-to-split-into-3-companies-triggers-potential-breakout-finally-11636466570?mod=investing,-0.330396783,-0.330935339,0.529517502,3,0.275242874,0.275242874,0.295432257,1.017877376,,,,,,,,,,,,,,,,0.295432257,1.017877376,,,,,,,,,,,,,,,
11/9/2021,http://wral.com/ge-is-splitting-into-three-companies/19970611/,-0.242936136,-0.815057456,0.298060135,1,0.298060135,0.298060135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://www.barrons.com/articles/general-electric-ge-breaking-up-stock-price-split-51636458460,-7.68E-05,0.000385076,0.220831786,2,0.220994027,0.220994027,0.220669546,,,,,,,,,,,,,,,,,0.220669546,,,,,,,,,,,,,,,,
11/9/2021,https://www.greenvilleonline.com/story/news/local/2021/11/09/general-electric-split-into-three-companies-business-conglomerate-energy-economy-greenville-sc/6353307001/,-0.84989379,-0.001706123,1.128239477,2,1.981109303,1.981109303,0.275369651,,,,,,,,,,,,,,,,,0.275369651,,,,,,,,,,,,,,,,
11/9/2021,https://www.necn.com/news/business/money-report/ge-ceo-larry-culp-says-it-will-move-as-quickly-as-it-can-to-split-up-company-but-it-will-do-it-right,-0.26891118,-0.945158124,0.284514489,1,0.284514489,0.284514489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://dailycaller.com/2021/11/09/general-electric-three-companies-split/,0.282033944,0.983239174,0.286841647,1,0.286841647,0.286841647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://finance.yahoo.com/news/ge-stock-rises-plans-reveal-203736926.html,0.065986311,-0.333656291,0.39183696,3,0.194669105,0.194669105,0.689232822,0.291608954,,,,,,,,,,,,,,,,0.689232822,0.291608954,,,,,,,,,,,,,,,
11/9/2021,http://rss.cnn.com/~r/rss/edition_us/~3/qY4b8cWmQcQ/index.html,-0.250591748,-0.853353679,0.294190232,3,0.287760554,0.287760554,0.298832286,0.295977857,,,,,,,,,,,,,,,,0.298832286,0.295977857,,,,,,,,,,,,,,,
11/9/2021,https://www.cincinnati.com/story/money/2021/11/09/what-happen-ge-aviation-general-electric-split-up/6351937001/,0.240454618,-0.001516551,0.441284579,2,0.689525689,0.689525689,0.19304347,,,,,,,,,,,,,,,,,0.19304347,,,,,,,,,,,,,,,,
11/9/2021,http://www.marketwatch.com/story/ge-stock-soars-after-plan-to-split-into-3-publicly-traded-companies-2021-11-09?mod=mw_more_headlines,0.298505281,0.981232107,0.304214751,1,0.304214751,0.304214751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://www.investing.com/analysis/interest-in-bonds-rising-despite-low-real-yields-and-major-stock-indices-records-200607804,-1.362398063,-0.865518332,1.574083429,1,1.574083429,1.574083429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://www.devdiscourse.com/article/headlines/1800368-ge-to-split-into-three-companies-shares-jump-15,-0.290431962,-0.992548645,0.292612321,1,0.292612321,0.292612321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://qz.com/2086749/general-electric-is-breaking-part-into-three-smaller-companies/,-0.082579036,-0.369899333,0.267105169,3,0.294300336,0.294300336,0.294300336,0.212714836,,,,,,,,,,,,,,,,0.294300336,0.212714836,,,,,,,,,,,,,,,
11/9/2021,https://www.fool.com/investing/2021/11/09/why-general-electric-stock-is-up-today/,0.254419747,0.990405718,0.256914259,3,0.256892032,0.256892032,0.288541178,0.225309565,,,,,,,,,,,,,,,,0.288541178,0.225309565,,,,,,,,,,,,,,,
11/9/2021,https://www.benzinga.com/trading-ideas/long-ideas/21/11/23986683/general-electric-stock-gaps-all-the-way-up-to-resistance-level,-0.666004029,-0.6438151,1.034464754,1,1.034464754,1.034464754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://invezz.com/news/2021/11/09/general-electric-as-we-know-it-is-coming-to-an-end/,-0.629632647,-0.982604444,0.645176473,2,0.258769505,0.258769505,1.031583441,,,,,,,,,,,,,,,,,1.031583441,,,,,,,,,,,,,,,,
11/9/2021,https://www.benzinga.com/news/earnings/21/11/23985961/general-electric-announces-plans-to-split-up-into-three-companies,-1.451158728,-0.999022365,1.45257882,1,1.45257882,1.45257882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://www.benzinga.com/news/21/11/23991987/premarket-prep-stock-of-the-day-general-electric,-0.242597733,-0.994836688,0.243856842,1,0.243856842,0.243856842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/9/2021,https://www.marketwatch.com/story/longest-winning-stretch-in-two-years-on-the-line-as-s-p-500-and-nasdaq-100-futures-trade-at-record-highs-11636455457,-0.196747485,-0.993753254,0.197984242,1,0.197984242,0.197984242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2021,https://www.marketwatch.com/story/buy-ges-stock-deutsche-bank-says-as-split-up-is-an-appropriate-end-game-11636562748,0.039018236,-0.222311139,0.361045608,3,0.219551151,0.219551151,0.565340246,0.298245425,,,,,,,,,,,,,,,,0.565340246,0.298245425,,,,,,,,,,,,,,,
11/10/2021,https://www.wsj.com/articles/how-much-of-ges-business-is-healthcare-aviation-and-energy-11636559424?mod=latest_headlines,-0.21890151,-0.996407211,0.219690813,1,0.219690813,0.219690813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2021,https://www.benzinga.com/analyst-ratings/analyst-color/21/11/24019355/a-statement-of-confidence-general-electric-analysts-react-to-breakup-plans,0.643654512,0.965067387,0.666952921,1,0.666952921,0.666952921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/10/2021,https://investorplace.com/2021/11/the-death-of-general-electric-might-be-bad-news-for-ge-stock/,-0.84389737,-0.969190359,0.897485378,3,2.125575598,2.125575598,0.278107563,0.288772974,,,,,,,,,,,,,,,,0.278107563,0.288772974,,,,,,,,,,,,,,,
11/10/2021,https://www.fool.com/investing/2021/11/10/general-electrics-breakup-should-help-ge-stock/,-0.071379568,-0.183961964,0.276574132,5,0.275663854,0.275663854,0.28674467,0.29605087,0.299100034,0.225311234,,,,,,,,,,,,,,0.28674467,0.29605087,0.299100034,0.225311234,,,,,,,,,,,,,
11/10/2021,https://www.marketwatch.com/story/ge-stock-jumps-as-plan-to-split-into-3-companies-triggers-potential-breakout-finally-11636466570,-0.330396783,-0.330935339,0.529517502,3,0.275242874,0.275242874,0.295432257,1.017877376,,,,,,,,,,,,,,,,0.295432257,1.017877376,,,,,,,,,,,,,,,
11/10/2021,https://finance.yahoo.com/news/ge-breakup-raises-questions-future-222816177.html,-0.212238709,-0.937637657,0.224925552,4,0.193788801,0.193788801,0.243273462,0.264115659,0.198524284,,,,,,,,,,,,,,,0.243273462,0.264115659,0.198524284,,,,,,,,,,,,,,
11/10/2021,https://freerepublic.com/focus/f-news/4011400/posts,-0.055489546,-0.33343488,0.239360363,3,0.221816072,0.221816072,0.275912388,0.220352627,,,,,,,,,,,,,,,,0.275912388,0.220352627,,,,,,,,,,,,,,,
11/10/2021,https://www.benzinga.com/news/21/11/23991043/5-bizarre-things-you-may-not-know-about-general-electric,-1.368603328,-0.205136776,2.121881401,5,0.29072929,0.29072929,5.359102323,0.280052026,1.612435838,3.067087527,,,,,,,,,,,,,,5.359102323,0.280052026,1.612435838,3.067087527,,,,,,,,,,,,,
11/10/2021,https://playcrazygame.com/2021/11/10/general-electric-ge-announces-split-into-three-companies-business/,-0.942977361,0.035722584,1.22073244,2,2.249040055,2.249040055,0.192424825,,,,,,,,,,,,,,,,,0.192424825,,,,,,,,,,,,,,,,
11/10/2021,https://qz.com/2086994/ges-breakup-shows-how-conglomerates-struggle-to-stay-viable/,-0.876400752,-0.954084858,0.895492831,4,0.2800506,0.2800506,0.267644506,2.781594591,0.252681624,,,,,,,,,,,,,,,0.267644506,2.781594591,0.252681624,,,,,,,,,,,,,,
11/10/2021,https://www.zacks.com/stock/news/1826513/general-electric-ge-to-split-into-three-independent-companies,0.051523189,0.008088768,0.248817971,2,0.298979427,0.298979427,0.198656516,,,,,,,,,,,,,,,,,0.198656516,,,,,,,,,,,,,,,,
